"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"g4nj","SQUID BOY (TROPICANA GARDEN MALL)","Seafood","4.3","(100+)","Petaling Jaya",""
"xjjj","CHILLAX (Tropicana Gardens Mall)","Western","4.6","(45)","Petaling Jaya",""
"r1qw","MJ Cafe & Restaurant","Asian","4.6","(100+)","Petaling Jaya",""
"p5qt","HBR Bistro","Fried Rice","4.5","(100+)","Petaling Jaya",""
"hjuc","Yaki Haven (Tropicana Gardens Mall)","Japanese","5","(10)","Petaling Jaya",""
"xrsv","RUKU'S NASI LEMAK KAMBING","Nasi Lemak","1.7","(6)","Petaling Jaya",""
"zqwh","Supperlah (Kota Damansara)","Asian","4.3","(32)","Petaling Jaya",""
"f9hn","The Fire Korean Restaurant","Korean","4.8","(100+)","Petaling Jaya",""
"y17v","Atok Food Sdn Bhd","Chicken","4.3","(100+)","Petaling Jaya",""
"z3ld","Wong Pan Dim Sum","Dumpling","4.2","(100+)","Petaling Jaya",""
"ml71","Asian @ Bite Club","Asian","5","(3)","Petaling Jaya",""
"g7cs","Tan Kee So Co. 虾面(Prawn Mee, Curry Mee)","Chinese","4.2","(51)","Petaling Jaya",""
"aage","Gangnam88 (Sunway Giza)","Sushi","4.6","(89)","Petaling Jaya",""
"a0yi","RAMLY BURGER DAMANSARA","Malaysian","4.5","(100+)","Petaling Jaya",""
"mutp","Rojak King KD","Asian","2.9","(6)","Petaling Jaya",""
"rqmz","韩式雪花冰 Korean Ice Cream","Chinese","5","(2)","Petaling Jaya",""
"t9qx","Liang Khee Tomyam (Kota Damansara)","Soups","4.6","(100+)","Petaling Jaya",""
"yb72","10 Pasento","Desserts","4.6","(100+)","Petaling Jaya",""
"iz61","RECHARGE","Chicken Chop","4.5","(10)","Petaling Jaya",""
"mawp","Kopitiam (Bite Club)","Beverages","4.7","(3)","Petaling Jaya",""
"o5kv","Permai Tomyam","Malaysian","4","(100+)","Petaling Jaya",""
"xges","San Chun Dessert","Malaysian","4.5","(99)","Petaling Jaya",""
"vg76","Ayam Goreng Legend (Kota Damansara)","Fried Chicken","4.6","(500+)","Petaling Jaya",""
"s2xk","Drink Station (Kota Damansara)","Tea","4.5","(100+)","Petaling Jaya",""
"qbdq","W.E.P","Bread","4.9","(10)","Petaling Jaya",""
"qiam","Toast Maker (Kota Damansara)","Malaysian","4.9","(81)","Petaling Jaya",""
"grww","Two Peck Crispy Chicken (Sunway Giza Mall)","Fast Food","4.8","(42)","Petaling Jaya",""
"hgb0","Dareia Coffee","Beverages","3","(1)","Petaling Jaya",""
"cspn","Tasty Chicken Rice Restaurant","Chicken Rice","4.6","(500+)","Petaling Jaya",""
"x3tp","TL Super Pot (Kota Damansara 脸红麻辣香锅)","Fried Chicken","4.2","(100+)","Petaling Jaya",""
"ertt","LAKSA KING","Seafood","4.1","(5)","Petaling Jaya",""
"s6lz","Da Long Yi Hotpot (Sunway Nexis)","Asian","4.2","(100+)","Petaling Jaya",""
"xcyj","Sangkaya (Kota Damansara)","Beverages","4.4","(46)","Petaling Jaya",""
"fxq5","Hup May Restaurant Q Crispy Popiah","Chinese","1","(1)","Petaling Jaya",""
"ymso","Chef Yong Recipe Seafood Noodles","Seafood","5","(1)","Petaling Jaya",""
"xxe9","谊升鸡饭 Chicken Rice (Yuen Feng Kopitiam)","Chicken","4.6","(100+)","Petaling Jaya",""
"iuti","Western & Rotisserie (Bite Club)","Western","4.4","(11)","Petaling Jaya",""
"eace","AYAM BAKAR LORONG (PJ)","Malaysian","4.5","(100+)","Petaling Jaya",""
"ompy","Kopitiam empat sekawan,Kota Damansara","Chinese","4.9","(53)","Petaling Jaya",""
"iv4k","GOLD TEA CAFE","Asian","4.3","(100+)","Petaling Jaya",""
"ck0z","Mana Lagi Kopitiam - Sunway Nexis Kota Damansara","Asian","5","(1)","Petaling Jaya",""
"ghlw","Damai Bistro","Thai","2.4","(14)","Petaling Jaya",""
"et52","仔仔冰室 Zai Zai Cafe","Chinese","5","(17)","Petaling Jaya",""
"khnb","Pakopi 1969 Kota Damansara","Beverages","5","(36)","Petaling Jaya",""
"cx5k","Original Penang Char Kueh Teow @KOTA DAMANSARA","Chinese","2.7","(5)","Petaling Jaya",""
"v6y2","168 PAN MEE","Chinese","4.6","(99)","Petaling Jaya",""
"lxe9","Ayam Penyet Bakso (An Nur Tanjung Foodcourt)","Ayam Penyet","3.3","(2)","Petaling Jaya",""
"zu3d","JuiceLab (Thomson Hospital Kota Damansara)","Juice","4.7","(70)","Petaling Jaya",""
"sdcr","Masak Lemak Salai & Masak Tempoyak Annur Tanjung (Foodcourt)","Malaysian","4.9","(47)","Petaling Jaya",""
"o1aj","Saemaeul BBQ","Rice Dishes","4.6","(1000+)","Petaling Jaya",""
"h418","Nasi Lemak Cikpah De'Tangga","Malaysian","4.7","(5)","Petaling Jaya",""
"flgu","Kiya's Ayam Penyet","Fried Rice","4.6","(100+)","Petaling Jaya",""
"axzl","Cha Inn Cafe and Tea","Asian","4.4","(2)","Petaling Jaya",""
"v00h","Ayam Geprek Meraung (Kota Damansara)","Malaysian","4.5","(100+)","Petaling Jaya",""
"nnpe","Penang Lang Cuisine (Kota Damansara)","Noodles","4.4","(94)","Petaling Jaya",""
"nsz2","Sae Ma Eul BBQ (Kota Damansara)","Korean","4.8","(41)","Petaling Jaya",""
"pfxc","House of Desserts","Desserts","4.7","(26)","Petaling Jaya",""
"jno1","Double Happiness Sweet Dessert (Kota Damansara)","Malaysian","4.4","(66)","Petaling Jaya",""
"f7ei","Xiaoman (Kota Damansara)","Dumpling","4.4","(100+)","Petaling Jaya",""
"jmqf","OINK MEE","Noodles","4.4","(58)","Petaling Jaya",""
"r5ps","deli2go & Costa Coffee (Shell Sunway Damansara)","Bread","3.7","(39)","Petaling Jaya",""
"x8j9","Mala Guru - Kota Damansara","Malaysian","3.7","(59)","Petaling Jaya",""
"y9ks","Fu Jee Ulu Yam Loh Mee (The Strand Kota Damansara)","Noodles","4.5","(1000+)","Petaling Jaya",""
"lc83","Homebaker@Clover (Kota Damansara)","Cakes","4.7","(52)","Petaling Jaya",""
"gk5e","Restoran Pasti Kenyang","Asian","4.4","(100+)","Petaling Jaya",""
"knwk","Man Laksa ( Makan Heritage Kota Damansara)","Laksa","4.7","(100+)","Petaling Jaya",""
"rgt2","Restoran Ayam Gepuk Top Global (Strand Mall)","Malaysian","4.7","(1000+)","Petaling Jaya",""
"cqhc","Waffle n Treats","Desserts","4","(7)","Petaling Jaya",""
"k7hy","ChoyKor Claypot Recipe","Chinese","4.4","(98)","Petaling Jaya",""
"eg8w","AYAM PENYET PK","Ayam Penyet","4.8","(6)","Petaling Jaya",""
"krng","CHUAN XIANG XIAO GUAN","Chinese","1.7","(11)","Petaling Jaya",""
"yyjx","Pasta Pedas (Kota Damansara)","Malaysian","4.6","(96)","Petaling Jaya",""
"jjgp","Everyday Roastery Kota Damansara","Bread","3.6","(100+)","Petaling Jaya",""
"kufj","Apam Balik & Co.","Pancakes & Waffles","4.5","(100+)","Petaling Jaya",""
"u90w","3 Beradik (Goreng Kunyit Dan Kicap) Sambal Meletop","Malaysian","4.9","(8)","Petaling Jaya",""
"u2hv","BURGER AYAM CRISPY PADU BAK HANG (KOTA DAMANSARA)","Burgers","4.7","(1000+)","Petaling Jaya",""
"x2gb","SATAY ALIF (Seksyen 4)","Satay","4.3","(500+)","Petaling Jaya",""
"yjye","The Sammie (Cova Square)","Burgers","4","(1)","Petaling Jaya",""
"s0t6","Stesen Nasi Kerabu","Nasi Kerabu","4.5","(100+)","Petaling Jaya",""
"xvyr","Pandabites (KD)","Pisang Goreng","3.6","(94)","Petaling Jaya",""
"teck","BEIFANGSHIFU","Chinese","4.7","(55)","Petaling Jaya",""
"yy6a","PIZZA GUYS","Pizza","5","(2)","Petaling Jaya",""
"s6om","Eat Drink Thai @ Palm Spring","Thai","4.7","(500+)","Petaling Jaya",""
"o732","Bhai Jaans","Indian","5","(5)","Petaling Jaya",""
"n1xy","Han's Gourmet Grill","European","4.7","(500+)","Petaling Jaya",""
"v1bu","FATKIDS BBQ","Asian","5","(3)","Petaling Jaya",""
"frp0","Restoran Tropikiri Penang Prawn Mee","Chinese","4.4","(6)","Petaling Jaya",""
"t03b","猫妃饮食 | Mao Fresh","Soups","4.4","(92)","Petaling Jaya",""
"w9oc","GERAI CIK JAA","Chicken","4.7","(1000+)","Petaling Jaya",""
"l3td","Cincailah Station (Maisson By The Park)","Nasi Lemak","4.4","(79)","Petaling Jaya",""
"n9oy","Stars Picker Audio Cafe","Malaysian","4.9","(100+)","Petaling Jaya",""
"dgs6","DL's","Asian","3.8","(20)","Petaling Jaya",""
"n3zm","Betty's Midwest Kitchen","Western","4.8","(100+)","Petaling Jaya",""
"tt16","N & NURUL  TOMYAM (Hijrah Selangor)","Fried Rice","4.1","(100+)","Petaling Jaya",""
"g9nr","Kak Cah Nasi Campur & Family","Nasi Lemak","4.5","(500+)","Petaling Jaya",""
"kml3","Mu Ba Malaysia","European","4.6","(8)","Petaling Jaya",""
"q3pv","Goreng Pisang Sedap Kota Dame","Malaysian","4.4","(100+)","Petaling Jaya",""
"buq1","SAADAH MART","Asian","3.6","(18)","Petaling Jaya",""
"kwhh","Sky Pasta Cafe","Pasta","4.6","(58)","Petaling Jaya",""
"r2it","Kerisik Cafe","Malaysian","4.9","(100+)","Petaling Jaya",""
"sqbn","Mummy burger","Burgers","5","(24)","Petaling Jaya",""
"f1rt","Kepak Ayam Madu","Chicken","4.7","(100+)","Petaling Jaya",""
"wnv0","Ujang Penyet","Malaysian","4.6","(500+)","Petaling Jaya",""
"k5ap","RESTORAN NUR IQBAL MAJU","Malaysian","4.4","(2000+)","Petaling Jaya",""
"q7lc","Nasi Kukus Kak Ema","Nasi Kukus","4.7","(4000+)","Petaling Jaya",""
"t4u4","Nasi Lemak Ujang (Kota Damansara)","Malaysian","4.9","(49)","Petaling Jaya",""
"o8iy","Al-Hafiz Rojak & Cendol","Malaysian","4.7","(100+)","Petaling Jaya",""
"ljwv","32 Bowls","Asian","4.6","(76)","Petaling Jaya",""
"zdq0","NASI AYAM BERANTU","Rice Dishes","4.6","(100+)","Petaling Jaya",""
"e08g","Kedai Kopi Xiang Shou (Kota Damansara)","Chinese","4.3","(100+)","Petaling Jaya",""
"faed","Restoran Sayang Salhah","Soups","4.5","(100+)","Petaling Jaya",""
"ry8t","Msap Maruthadhi Stall (PJ)","Indian","5","(3)","Petaling Jaya",""
"y24d","Kitchen Asyaty Qifaya","Chicken","5","(1)","Petaling Jaya",""
"stkr","Takoyaki Marvellous Kota Dame","Takoyaki","4.6","(100+)","Petaling Jaya",""
"n4hn","Enjoyour Food Cafe","Malaysian","4.2","(500+)","Petaling Jaya",""
"s0yr","Warong mami ar's","Soups","4.5","(500+)","Petaling Jaya",""
"jsgp","Sue Cafe","Seafood","4.4","(67)","Petaling Jaya",""
"km1c","Mamu Deep & Tok Mie Kitchen - PJU 6","Malaysian","4.9","(9)","Petaling Jaya",""
"fsi5","RaRa's Ville","Pancakes & Waffles","4.8","(60)","Petaling Jaya",""
"pi4s","Chef Tako (Pelangi Damansara)","Asian","4.7","(100+)","Petaling Jaya",""
"juc7","Jali Cafe","Roti Canai","4.8","(100+)","Petaling Jaya",""
"o3sl","Restoran Naium Maju","Indian","4.2","(1000+)","Petaling Jaya",""
"v120","Restoran Lotus Curry House","Malaysian","4.5","(1000+)","Petaling Jaya",""
"o5xt","Ani Sup Utara (Kota Damansara)","Soups","4.4","(1000+)","Petaling Jaya",""
"eisl","Xiao Ming Zha Chuan (Ming Tien Food Court)","Chinese","3.9","(100+)","Petaling Jaya",""
"oyz7","Burger Mami Ar's","Burgers","4.8","(4)","Petaling Jaya",""
"cn5e","D'tebing Station","Asian","4.4","(67)","Petaling Jaya",""
"toc6","Nasi Ayam PJ (P'J Khao Man Gai)","Asian","5","(1)","Petaling Jaya",""
"s6fq","Warung Cik Senyum","Fried Rice","4.7","(3000+)","Petaling Jaya",""
"ld91","Alams BURGER","Burgers","4.9","(4)","Petaling Jaya",""
"cv3j","Abbas","Ayam Penyet","4.7","(100+)","Petaling Jaya",""
"r1hz","Pim's & the Rama","Malaysian","4.9","(22)","Petaling Jaya",""
"rqy3","Sani Roti John & Burger","Burgers","4.8","(71)","Petaling Jaya",""
"zdon","Kungfu Sushi (Kota Damansara)","Sushi","4.9","(48)","Petaling Jaya",""
"o7u1","NASI KUKUS IS KD","Nasi Kukus","4.8","(500+)","Petaling Jaya",""
"m1qr","Craftsmen Cafe","Western","4.5","(500+)","Petaling Jaya",""
"vmdx","Chakol Char Kuey Teow","Kuey Teow","3.9","(38)","Petaling Jaya",""
"vaml","NASI AYAM BEREMPAH KOTA","Malaysian","3.4","(4)","Petaling Jaya",""
"ae8g","AVOSADO KOTA DAME","Juice","4.7","(100+)","Petaling Jaya",""
"udnh","dessertdiary+","Desserts","5","(2)","Petaling Jaya",""
"zs7d","China Sichuan Kitchen - Ming Tien Food Court","Chinese","4.2","(100+)","Petaling Jaya",""
"aosw","LAKSA STATION","Malaysian","2","(1)","Petaling Jaya",""
"l5ov","warung alfia","Ayam Penyet","4.4","(500+)","Petaling Jaya",""
"sgee","ABANG DOLLAH CHAR KUEH TEOW KIOSK 10","Kuey Teow","4.4","(95)","Petaling Jaya",""
"ue7z","Signature Stiq","Asian","2.7","(35)","Petaling Jaya",""
"e7ew","FAR EAST COCONUT SHOP","Beverages","4.8","(68)","Petaling Jaya",""
"n2ec","WARUNG MERCIK THE BEST LAMB GRILL & LOCAL MENU","Chicken","4.6","(3000+)","Petaling Jaya",""
"l7qj","Ratu Risol","Malaysian","4.7","(100+)","Petaling Jaya",""
"opt6","TAIPEI TAIPEI (Center Point Bandar Utama)","Asian","3.6","(2)","Petaling Jaya",""
"rqer","Wantan Mee & Sarawak Mee @ Restoran Sun Yin Loong","Noodles","4.7","(75)","Petaling Jaya",""
"riti","Nasi Lemak Cik Anie","Nasi Lemak","4.5","(1000+)","Petaling Jaya",""
"n9yw","WARISAN D'TANJUNG","Beverages","4.7","(500+)","Petaling Jaya",""
"hmcl","Nasi Lemak Cik Anie (H.A Klasik)","Asian","4.6","(20)","Petaling Jaya",""
"v4eo","Kampar Noodle","Soups","4.8","(100+)","Petaling Jaya",""
"jb3p","Pasti Letop","Ayam Penyet","3.7","(31)","Petaling Jaya",""
"efel","Tian Tian Hokkien Mee","Noodles","4.5","(73)","Petaling Jaya",""
"rmim","Selera Timur Mak Munah (H.A Klasik)","Asian","5","(2)","Petaling Jaya",""
"rrwp","Kebun Sam","Malaysian","4.6","(4)","Petaling Jaya",""
"ts1l","Nasi Lemak & Ice Blanded Warung Maktok","Malaysian","4.5","(42)","Petaling Jaya",""
"p7uj","One Rice Bowl","Fried Rice","4.3","(100+)","Petaling Jaya",""
"n4fa","Restoran Rasik Bistro","Malaysian","4.6","(500+)","Petaling Jaya",""
"s2km","Signature Kaw Kaw Burger & Stiq","Western","4.6","(100+)","Petaling Jaya",""
"cc6p","Mom's Kitchen","Noodles","4.3","(54)","Petaling Jaya",""
"s8id","KAK YONG STALL GORENG GORENG (Hijrah Selangor)","Fried Rice","4.4","(1000+)","Petaling Jaya",""
"a7ih","Kedai Mak Sufi","Nasi Lemak","4.5","(2000+)","Petaling Jaya",""
"nkh4","Mr.Takoyaki Kayu Ara","Takoyaki","4.1","(52)","Petaling Jaya",""
"vnf7","Sup Utara D'888","Malaysian","5","(3)","Petaling Jaya",""
"gcbv","Yong Tau Foo Melayu (Kota Damansara)","Asian","5","(1)","Petaling Jaya",""
"n8gx","Mean Mince","Burgers","4.5","(100+)","Petaling Jaya",""
"n2jd","Restoran Nur Fenaa","Fried Rice","4.4","(1000+)","Petaling Jaya",""
"lq81","Chico Malo KL","Malaysian","4","(11)","Petaling Jaya",""
"c9i4","Aunty Mee Shop","Asian","5","(2)","Petaling Jaya",""
"o3mg","Addy Buang Burger Corner","Burgers","4.8","(2000+)","Petaling Jaya",""
"qfos","Ara damansara kopitiam","Chinese","4.2","(62)","Petaling Jaya",""
"ygkf","Restoran Albaraq Nasi Kukus","Nasi Kukus","4.8","(10)","Petaling Jaya",""
"i4rj","Sandwich_factory","Sandwiches","4.9","(12)","Petaling Jaya",""
"s3pq","Meng Meng Curry Noodles @ SFS Kopitiam","Curry","4.1","(100+)","Petaling Jaya",""
"yokc","Heng Jie's Curry Noodle","Chinese","4.7","(3)","Petaling Jaya",""
"yrwm","WARISAN MAK MOK","Nasi Lemak","3.5","(12)","Petaling Jaya",""
"i6rn","Keropok Lekor Asli Terengganu Dapor Che Esah","Malaysian","4.6","(100+)","Petaling Jaya",""
"ajhq","AsNur Waffle Crispy","Pancakes & Waffles","4.8","(100+)","Petaling Jaya",""
"ujll","TASTY KITCHEN","Chinese","4.2","(9)","Petaling Jaya",""
"vk7v","Pro Burger (Kota Damansara)","Burgers","2.9","(6)","Petaling Jaya",""
"otoz","L.G.A Street Restaurant","Malaysian","4.9","(26)","Petaling Jaya",""
"n99e","Restaurant Do Re Mi -CHICKEN RICE","Chicken","4.3","(100+)","Petaling Jaya",""
"q3rl","Mr. & Ms. Cafe","Western","4.6","(100+)","Petaling Jaya",""
"rhd3","Nasi Ayam Garing Ara Damansara","Nasi Lemak","3.8","(94)","Petaling Jaya",""
"vs27","CAKERY BY THREE SISTERS","Cakes","3","(1)","Petaling Jaya",""
"zpmc","Ajwa Bakery (Kota Damansara)","Cakes","4.8","(100+)","Petaling Jaya",""
"f82u","Ori Chicken Rice @ Petaling Jaya","Malaysian","4.4","(2)","Petaling Jaya",""
"hxpk","Wee Waffle","Desserts","4","(1)","Petaling Jaya",""
"ixx9","Mama Mia's Kitchen","Malaysian","4.8","(100+)","Petaling Jaya",""
"z3t4","Bob & Family (KD)","Malaysian","4.7","(81)","Petaling Jaya",""
"aehm","Locally Baked by Lontong & Co","Cakes","5","(3)","Petaling Jaya",""
"g7ez","Smoothies Bay (Ara Damansara)","Juice","4.8","(15)","Petaling Jaya",""
"x3gr","BUBUR AYAM KETAGIH","Porridge","4.7","(100+)","Petaling Jaya",""
"c2ue","Kedai Kopi Malaya (Ara Damansara)","Malaysian","4.1","(33)","Petaling Jaya",""
"bxkp","FroyoLuv Yogurt","Ice Cream","5","(23)","Petaling Jaya",""
"n335","Sn joe cafe","Malaysian","4.4","(53)","Petaling Jaya",""
"nkkt","Happy Hour Club Cafe","Cakes","4.9","(12)","Petaling Jaya",""
"jwol","Chandrodayams Kitchen","Indian","4.8","(53)","Petaling Jaya",""
"t1rc","Shah Nasi Ayam Cincang Ara Damansara","Chicken","4.5","(100+)","Petaling Jaya",""
"ofrp","Shah Nasi Ayam Cincang","Malaysian","4.8","(100+)","Petaling Jaya",""
"n7bj","Lontong & Co","Chicken","4.5","(500+)","Petaling Jaya",""
"mpi6","Grand Sari Ratu Prima @ kEATchen","Asian","4.5","(93)","Petaling Jaya",""
"t1qe","Chow Yang Kopitiam (朝阳咖啡店)","Noodles","4.4","(100+)","Petaling Jaya",""
"vbs8","MissU Home Bakery","Chinese","4.7","(100+)","Petaling Jaya",""
"o0na","Thyme Bakery (Ara Damansara)","Cakes","4.8","(100+)","Petaling Jaya",""
"cmml","Cendol乐","Desserts","4.5","(12)","Petaling Jaya",""
"je5w","Personal Caffeine","Desserts","5","(5)","Petaling Jaya",""
"e3qe","Nasi Lemak Alang Kamal","Malaysian","5","(17)","Petaling Jaya",""
"c2g4","Aly Empire","Fast Food","4.8","(89)","Petaling Jaya",""
"w3xj","Ayam Penyet Resepi Bu Endang","Ayam Penyet","4.5","(1000+)","Petaling Jaya",""
"d3ls","Warung Kak Era","Fried Rice","4.7","(500+)","Petaling Jaya",""
"zkjr","RESEPI bunda","Malaysian","2.2","(2)","Petaling Jaya",""
"lapn","S&Z KHALIFAH MAJU","Malaysian","2.1","(3)","Petaling Jaya",""
"uzfv","Babbloo Cater's","Indian","3.9","(3)","Petaling Jaya",""
"tyan","S Win Banana Leaf Restaurant","Asian","4.5","(100+)","Petaling Jaya",""
"v0jb","Eat Bao Bao - Rice & Noodles [Non-Halal]","Chinese","5","(5)","Petaling Jaya",""
"p3as","Warung Sate Bu Leha","Chicken","4.7","(500+)","Petaling Jaya",""
"rqau","Popular Karipap","Malaysian","4.2","(64)","Petaling Jaya",""
"fclk","FoodBay Emporis","Asian","4.6","(69)","Petaling Jaya",""
"o2li","Nasi Kuning Judes","Chicken","4.6","(500+)","Petaling Jaya",""
"u7ll","Goreng Pisang Crispy","Malaysian","4.3","(6)","Petaling Jaya",""
"tzg0","Oh Apong","Desserts","4.7","(100+)","Petaling Jaya",""
"gcds","Din Canai Cafe","Malaysian","3.5","(10)","Petaling Jaya",""
"h6uu","HAMZAH ROTI CANAI","Roti Canai","4.8","(500+)","Petaling Jaya",""
"me8s","Yatie Sushi","Malaysian","2.4","(14)","Petaling Jaya",""
"r8jy","Restaurant & Pub Sin Hoy Kee","Chinese","4.8","(500+)","Petaling Jaya",""
"s6au","Sheng kee 伸记云吞面wantonnoodles","Noodles","4.8","(100+)","Petaling Jaya",""
"jmue","Starwheels Ebike & Bistro","Western","4.3","(100+)","Petaling Jaya",""
"l23b","Gem's Coffee","Coffee","3.3","(3)","Petaling Jaya",""
"la57","RESTORAN SRI GANGKA CURRY HOUSE","Indian","4.3","(100+)","Petaling Jaya",""
"xxd5","Kedai Makanan 1268 PJ","Chinese","3.8","(4)","Petaling Jaya",""
"qf47","Kafe Sya","Malaysian","2.8","(7)","Petaling Jaya",""
"wt8s","Char Kuey Teow Sem-Poa (KD)","Malaysian","4.6","(100+)","Petaling Jaya",""
"ercu","1001 RESIPI WANDEN CAFÉ","Malaysian","4.1","(7)","Petaling Jaya",""
"n1hf","Satay Family (D'Kota)","Satay","4.4","(100+)","Petaling Jaya",""
"hxtm","3BG' LEMBAH SUBANG","Malaysian","3.9","(8)","Petaling Jaya",""
"k6ux","Tako Hangat (Kota Damansara)","Takoyaki","4.5","(100+)","Petaling Jaya",""
"c1r0","Fian Mubarokah","0 min","5","(1)","Petaling Jaya",""
"upkg","KETIGA by Waks Shake","International","4.7","(48)","Petaling Jaya",""
"q5oa","Restoran Nasi Lemak Uptown D'Kota","Nasi Lemak","4.5","(500+)","Petaling Jaya",""
"rhro","RESTORAN D'LEMBAH","Roti Canai","4.7","(64)","Petaling Jaya",""
"kq1e","Restoran Meng Yang Two","Asian","4.3","(3)","Petaling Jaya",""
"ufi7","Apam Balik Unique (Uptown Kota Damansara)","Malaysian","5","(20)","Petaling Jaya",""
"rhfo","Taikong Restaurant","Indian","5","(2)","Petaling Jaya",""
"q4yu","Restoran Vegetarian Lai","Asian","4.5","(500+)","Petaling Jaya",""
"oi77","RESTORAN RAHMAN ALI (PJ)","Malaysian","3.9","(18)","Petaling Jaya",""
"r4ld","Ayam Gepuk Berempah (ra.re@Kota Damansara)","Chicken","4.4","(1000+)","Petaling Jaya",""
"f7vc","Ikan bakar cek pah","Seafood","4.5","(100+)","Petaling Jaya",""
"qij3","Ur Shawarma (Azraei Shawarma)","Asian","4.5","(4)","Petaling Jaya",""
"stj6","Fam' Fries Kitchen Rare (Kota Damansara)","Fries","4.8","(87)","Petaling Jaya",""
"qby1","Nasi Kandar Alor Staq Haji Sultan","Asian","4.9","(42)","Petaling Jaya",""
"d0ko","Restoran MS Salam","Chicken","4.4","(96)","Petaling Jaya",""
"lvu7","Nasi Lemak Bonda Ara Damansara","Nasi Lemak","4.6","(100+)","Petaling Jaya",""
"n0jx","Nasi Lemak Royale","Soups","4.3","(500+)","Petaling Jaya",""
"yppt","Nasi Lemak Ayam Berempah Bandar Utama","Malaysian","5","(1)","Petaling Jaya",""
"g5wn","Senandung Kambing Bakar (Uptown Kota Damansara)","Briyani","4.2","(100+)","Petaling Jaya",""
"mbp3","S31 Happy Lucky Restaurant","Chinese","4.5","(100+)","Petaling Jaya",""
"e44d","BOY's Penang Prawn Noodle","Chinese","4.9","(17)","Petaling Jaya",""
"omwz","SMILE BENTO RESTAURANT","Japanese","4.8","(100+)","Petaling Jaya",""
"gyb8","NJ Dessert Land","Malaysian","4.8","(10)","Petaling Jaya",""
"t4ju","Restoran Wang Key","Chinese","4.7","(500+)","Petaling Jaya",""
"zc1o","Cendol & Mee Rojak Bandar Utama","Desserts","4.5","(100+)","Petaling Jaya",""
"lljw","M Ice Cream Kota Damansara","Ice Cream","4.6","(55)","Petaling Jaya",""
"dunm","Restoran Arofah","Soups","5","(11)","Petaling Jaya",""
"u5dx","B.I.G. The Grocer's Kitchen (IPC)","Asian","4.6","(500+)","Petaling Jaya",""
"ke7n","Pak Ali Cafe","Malaysian","3.9","(3)","Petaling Jaya",""
"vxaq","Enyla Corner","Malaysian","4.4","(5)","Petaling Jaya",""
"bgaz","Warong Uncle Tingtong","Roti Canai","5","(2)","Petaling Jaya",""
"b3ep","Cun Cun Burger","Burgers","4.9","(100+)","Petaling Jaya",""
"w0sa","Wings of The World (The Curve)","Fried Chicken","4.3","(500+)","Petaling Jaya",""
"hd38","Kokobin Imagawayaki Exploding Wheel Pies-BANDAR UTAMA","Asian","5","(25)","Petaling Jaya",""
"h3y0","Tomyam mek pthani","Thai","5","(1)","Petaling Jaya",""
"n8si","MENAKO TAKOYAKI (UPTOWN KOTA DAMANSARA)","Takoyaki","4.7","(500+)","Petaling Jaya",""
"qovy","Poke & Salad Shack (The Curve)","Healthy","3.9","(100+)","Petaling Jaya",""
"gq83","Roti Canai Padu @ Warong Uncle Tingtong Kota Damansara","Roti Canai","4","(8)","Petaling Jaya",""
"b974","The Popia Supreme","Malaysian","3.9","(12)","Petaling Jaya",""
"anqn","Nasi Lemak Kukus Uptown Kota Dame","Malaysian","2.9","(49)","Petaling Jaya",""
"vfcr","FIERA KITCHEN @ UPTOWN KOTA DAME","Malaysian","4.7","(100+)","Petaling Jaya",""
"x6cd","Unclebob (The Curve)","Malaysian","4.6","(500+)","Petaling Jaya",""
"qcd0","Teriyaki & Asian Bowls (The Curve)","Seafood","3","(47)","Petaling Jaya",""
"jl64","DailyTree Vegetarian","Asian","4.6","(100+)","Petaling Jaya",""
"v805","Heritage Chicken Rice (The Curve)","Chicken","4.5","(5)","Petaling Jaya",""
"f0oc","Nasi Kandar Haji Deen AFC","Malaysian","4.3","(100+)","Petaling Jaya",""
"sn17","Mikraj","Healthy","4.9","(18)","Petaling Jaya",""
"d205","Dôme (Ikano Power Centre)","Asian","3.8","(100+)","Petaling Jaya",""
"h6zy","Gajah Mada by The Majapahit (The Curve)","Asian","4.2","(100+)","Petaling Jaya",""
"o8ei","Restoran Ali Food Corner (Eve Suite)","Malaysian","4.4","(1000+)","Petaling Jaya",""
"gvih","Mr. Fish & Friends (The Curve)","Seafood","4.2","(100+)","Petaling Jaya",""
"l2dl","The Good Take Eatery","Malaysian","5","(1)","Petaling Jaya",""
"r8kz","Western B-FOURTY by NLicious","Malaysian","4.5","(100+)","Petaling Jaya",""
"ka72","云之味雲吞麵 Taste Of Cloud Wanton noodles","Chinese","4.5","(100+)","Petaling Jaya",""
"awla","Warung Padang By The Majapahit (The Curve)","Chicken","4","(100+)","Petaling Jaya",""
"i3br","Le Petit Paris","Asian","5","(8)","Petaling Jaya",""
"b8yd","Burgers & Wings Co. (The Curve)","Burgers","4.2","(100+)","Petaling Jaya",""
"x1r4","Hakka Special - Taman Mayang","Chinese","3.9","(10)","Petaling Jaya",""
"njrs","Penyet Jakarta by The Majapahit (The Curve)","Ayam Penyet","3.9","(100+)","Petaling Jaya",""
"y0ud","House of Malaya (The Curve)","Fried Rice","3.8","(96)","Petaling Jaya",""
"rzw2","Abdullah Goh (The Curve)","Chicken","4.2","(100+)","Petaling Jaya",""
